ticker,sentiment change percent,price change percent
GRBK,106.42697709908981,0.0521206
LGVN,104.09342960802697,0.0016863792999999999
GS,103.78463329065953,0.00744065
ROOT,100.13515303378333,-0.008403453
FMHI,100.0,0.005578347
ORGN,97.56819663832452,-0.019531231
GLSI,95.18344346008574,0.05785121
SATL,94.17679095098434,-0.02444991
BKR,92.88707381400745,0.007620343000000001
DD,92.41247306212594,-0.014933460999999999
ABEV,91.97247491393838,0.0199203
BMBL,88.67700136377476,0.042984049999999996
CRDF,87.1375717870559,0.059090853
GILD,86.97733159218029,0.0088982236
ABBV,84.94316469037571,0.00417863
BEST,84.69939026875701,0.0
SF,83.6267829198688,-0.000357024
STRN,83.49618606218516,0.0
EAT,82.86406318955355,0.0249659
ST,81.20213361011275,-0.0174292
NKE,80.27978561053743,-0.0099804
BMY,79.82994352721087,-0.00207797
ITP,78.74021973770826,0.0117845
TBLT,78.03519863223332,-0.12107622
SM,77.2220126269865,-0.0032172200000000002
HBAN,76.49979658552999,0.005818841
UPWK,76.37901438620736,0.073017416
ZNGA,75.50927765923569,-0.02035929
BCRX,75.33829012095529,0.024574692
SENS,75.23588742476008,-0.00970873
AZN,74.3391334182785,-0.0018162970000000001
IMGN,73.71668494674823,0.024444473
W,73.2613886540127,0.040404
KTTA,72.57923742492451,-0.0099009806
NTLA,72.36993805337617,0.043469863000000004
ENPH,71.90945494827696,0.0024584907
M,69.4982980855662,-0.019104799999999998
ACB.TO,67.80185758513935,-0.020588284
AAP,66.93385912670114,0.00317756
VCEL,66.8441765741964,0.025416975
CPIX,66.46011716989615,0.012048122999999999
IUSB,66.1768045417683,0.008253044499999999
AMJ,65.51724137931028,0.0116034
GGPI,65.4309803619239,0.0
SLF,65.15348725445038,0.0124427
MNTS,64.59969072655187,0.0
FVRR,64.15497415057041,0.0157023
SEV,64.08156175094103,0.0
PHUN,63.872423873140406,-0.027777859999999998
PAA,63.3121753647196,0.028513308
AEP,63.10049684717944,0.020950536999999998
ENVX,62.4058694692212,-0.021324308
AFMD,61.44495153364702,0.01444042
CSCW,61.44047944016822,-0.060377316
CSU.TO,60.75542353583931,0.0022241178
SBFM,59.47542444601224,0.0555555
BREZ,59.4039921281978,0.0
BRLT,59.0664419836302,-0.048421054000000005
PROG,59.01460039183031,-0.03470476
INDP,58.607872189397824,0.19923382
AB,57.8806173419659,0.013708506
ATVI,57.74261331554729,0.0091189194
NOK,57.700020691467266,0.010845899999999999
APPH,57.22490922196477,0.045845294
NNDM,57.196912363664865,-0.012738917
XAIR,56.94712257291141,0.10911809
UAMM,56.50292592302768,-0.0381
XERS,55.48229332471537,-0.025974002
GME,55.11780489545694,0.009157769999999999
T,54.01800827891008,0.0166985
APLE,52.33956894035225,0.0116279
ERIC,52.27676878431051,0.0040540179999999995
ARRY,51.519213472785296,0.0072661144
BTAI,50.11882048248384,0.08106066
MMAT,49.52534361069543,0.009708729000000001
AA,49.4737297930206,-0.0175516
ANF,49.290413929544385,0.0153664
SLB,48.783136539737136,-0.00307597
BCYC,48.08768253016975,0.04231222
RDFN,47.19821745824115,0.08737866999999999
ACHC,46.785995960696745,0.05840610500000001
TALK,45.8053056834659,0.02352939
SOUN,45.76311205680741,-0.033582146
HUSA,45.75341117759664,-0.00653599
CNTX,45.299883309076904,-0.028301861
TIVC,44.89611080394915,-0.015384660999999999
LSPD,44.89145684966678,0.0183856
APDN,44.24415058231068,-0.04181892
ASHR,43.650854500736514,-0.00468247
ISPO,42.96453601403578,0.0431965
BIIB,42.945439775229865,0.032803779
SIDU,42.55640349496306,-0.06060608
ABB,42.48255504462737,-0.004489298
INO,41.95303918814661,0.09248553
ATOS,41.846868439477845,-0.073394527
REAL,41.827140736921194,-0.0080321205
BBBY,41.64818656185687,-0.052313833000000004
IONQ,40.94873061283788,0.0022830483
DDOG,40.70556318712795,0.061003833
SJR,40.498659460754304,0.01222
CHPT,40.06718736578247,-0.07304602
TIGR,39.93070016086191,-0.0042462805
HIMX,39.74141150916055,-0.033422458
AVGO,39.70984009298662,-0.016405593
RETA,39.36767207188714,0.0016453156999999999
LIXT,38.88888888888877,-0.038305704999999995
VXX,38.64889467714872,-0.0233968
INMD,38.17550705765165,0.0044623107
L,37.869648873421724,0.0150186
ATRA,36.964417616342125,0.06546858
