ticker,sentiment change percent,price change percent
PCOR,-47.70024923407311,0.0149813
CGC,-45.69136143514629,-0.014035075
CCJ,-44.984059523886835,0.038058999999999996
BLD,-44.674519767724306,0.047738699999999995
EH,-44.31142747609519,-0.0032432145
DRUG,-44.263348165642526,-0.026000926
TSLA,-43.97946404797802,0.012429086
ZIM,-43.136357323326415,-0.0836333
AGQ,-43.06281969046558,-0.039640348
BPOP,-41.77791816987813,0.019758178
ESSC,-41.006386535981555,-0.005355434
LOV,-40.44091062858017,-0.00940438
IVOL,-40.01396648044685,0.0382794
ASML,-39.79378464804447,-0.054740729999999994
KEY,-39.72613571556671,0.0156704
ARDX,-39.70276056311363,0.006950271
JAKK,-39.162742780120354,0.03554501
TLRY,-38.758691532627445,0.009615452
DATS,-38.511674366188785,-0.00925925
DLTR,-38.38069508612924,0.0026948872
FB,-37.73682577074175,0.005060084500000001
SKLZ,-37.55519750809071,0.016129
DAC,-37.48869106679291,-0.0188589
GOOS,-37.153629625803795,-0.021099448
YY,-36.501012443799475,0.03717343
SAVA,-36.37113414100174,-0.057254642999999994
J,-36.09909981288819,-0.00574212
EBAY,-35.51387190328808,0.029277687
POWI,-35.29504543116745,-0.065191298
DNN,-35.05501576724276,0.0688592
CRM,-34.86125623567129,0.0191469
BBIO,-34.72911996180158,0.09251102
FTS,-34.440135928059675,0.017981775
HCMC,-34.01059928858383,-0.5
META,-33.81386709050136,-0.007565899
AMZN,-33.18636118122574,0.031541274
PUGE,-33.13846797859503,0.0
DVN,-33.04949118017488,0.0
MARA,-32.82106569609184,0.037453148
AFRM,-32.569507954805445,-0.048172703
TSM,-32.24524862922633,-0.058103999999999996
WWW,-31.74322257152882,-0.0109127
NAKD,-31.636359378685864,-0.149837
B,-31.461956637316568,0.01316634
UWMC,-31.377257566358573,0.0508475
FF,-30.799470999433176,0.010989
DKNG,-30.769967727812674,0.0085690135
KRYS,-30.691057524221264,0.027566210999999997
TMO,-30.43542377323557,0.009184930000000001
CNQ,-30.366543900171393,0.020305499999999997
BBIG,-30.169407786589176,-0.079710155
E,-30.08120620525654,-0.0037799310000000003
SQ,-29.44324299236808,0.039700700000000005
POST,-28.971007391262194,0.0245295
AABB,-28.969203880110417,-0.0156
DG,-27.89029553390777,0.00596189
CAN,-27.595037288407966,0.0031055870000000004
KSS,-27.173807659529515,-0.196414
DARE,-27.151153755493418,-0.032520294
CLOV,-27.12717462485943,0.051401815
PALT,-26.750792639901643,-0.029850717000000002
LAC,-26.46530622535265,-0.000496688
CAAP,-26.414768806073162,-0.007168452
ALLR,-25.999999999999922,-0.01515159
XPO,-25.651871053747744,-0.00020760600000000002
CFVI,-25.24911271338879,0.0020059682
XOP,-25.181313355641866,0.012052199999999999
CMG,-25.003312143026857,-0.0003518511
VVV,-24.728154708757998,0.0166493
XSPA,-24.342679172610826,0.011440984000000001
FM.TO,-24.04938014376502,0.0012285294
HMBL,-23.875730357357938,0.145631075
PTON,-23.77652372898743,-0.0054466440000000005
RIVN,-23.389246379753857,-0.0015539631
GOOGL,-23.344681624367027,-0.0020695142
ISIG,-23.04609218436864,-0.006535972399999999
MQ,-23.01386143773987,0.03945754
SHOP,-23.00820938664104,0.0054417400000000005
NLST,-22.87231984207423,0.028124973999999997
KO,-22.867690416787912,0.023366699999999997
LTBR,-22.23379062098457,0.0085836834
AMD,-21.718936728304726,-0.036615708
ACA,-21.68036816454253,-0.00258451
NOVN,-21.40459836502683,-0.012875525
EA,-21.352789283967354,0.008877943000000001
LMT,-21.320566898506065,0.00827983
ASTS,-21.119877354941462,0.007961738000000001
DIDI,-20.94272231541322,0.0
U,-20.809089776731284,0.0195546
SDC,-20.77439114283478,0.038461618
GGB,-20.766368480375576,-0.018648
NAT,-20.521230196355745,-0.0281691
VMW,-20.47935175196668,0.000701827
KOD,-20.27256755102095,0.014397924
NIO,-20.24309233000349,-0.016574500000000002
