ticker,sentiment change percent,price change percent
LTBR,-45.93933557989991,0.0085836834
IVOL,-44.88656996624035,0.0382794
FCX,-44.723801318216914,-0.00205056
APDN,-43.652190951825446,-0.04181892
T.TO,-43.647753466692826,-0.0034879798000000003
ABX.TO,-42.92067021361078,0.038005261
AAV.TO,-42.890790248126876,0.08624994
USO,-42.61655384856085,0.016428124
APPS,-42.26337025151934,-0.016027404999999998
EAT,-41.67581135128078,0.0249659
BBI,-41.05977718919577,-0.22222225
SI,-40.87376615467117,-0.00915371
FTS.TO,-40.51948051948088,-0.005094455
KALV,-40.19895017329045,0.006097506999999999
GRBK,-38.81120734342861,0.0521206
BHIL,-38.59145412090514,-0.029197099999999997
BUD,-38.30788647536891,0.02094534
BFRI,-36.81338556875462,-0.032258098
XLE,-36.579654878067814,0.0149629
ATOS,-35.99592150750276,-0.073394527
ARRY,-35.79980435341744,0.0072661144
COIN,-35.18462810951287,0.042960450000000004
ACH,-34.75566686040536,0.00315455
CFVI,-34.50179039127532,0.0020059682
EBAY,-33.8734178628077,0.029277687
RMSL,-32.54977787417606,0.050847449999999995
HBAN,-32.38583134100852,0.005818841
GREE,-32.198640305030324,0.0078740084
BITF,-32.06715717965556,-0.017857125
ERYP,-31.608167337775683,0.022831028
HGEN,-30.746659103490604,-0.07344632599999999
RIBT,-30.572226915688994,-0.15417915000000001
VLON,-30.348024152861576,-0.030795672
MO,-30.297826032521545,0.011491499999999998
BREZ,-30.098814229249015,0.0
RUSL,-29.807692307692246,0.0
RCL,-29.350871051829508,0.0108852
SD,-29.067146857389602,0.015954053
A,-28.695938768103936,0.005482469
DVN,-28.63884600849569,0.0
XAIR,-28.493531532115234,0.10911809
CASA,-28.03322424796709,-0.0050890535
VXRT,-27.959568518060507,0.07142857600000001
OPEN,-27.94460007916788,0.08492571
J,-27.455805170574443,-0.00574212
NET,-27.26474985091347,0.0491429
JPM,-27.219084202867716,0.0127875
AFRM,-27.17817745651129,-0.048172703
ZNGA,-27.12550946411515,-0.02035929
R,-27.073324270179743,0.014494777
MRAI,-26.96785451177657,0.023784904
SCS,-26.90297416645604,-0.0027958745
THMO,-26.88064939711705,-0.13048211
DOCU,-26.43813412447954,0.06692228
MU,-25.73968321320358,-0.029486203
TLRY,-25.304916546982813,0.009615452
GOGL,-25.292811689771845,-0.07646051
TALK,-25.069948593390336,0.02352939
KSCP,-24.10350195982751,0.0066666603
HITI,-24.079365375465635,0.020202003
MNDY,-24.051008857209176,0.054575386000000004
ATER,-24.038298414234347,0.00925925
DCFC,-23.91129473069855,0.006568138
ASML,-23.56510368167527,-0.054740729999999994
VAXX,-23.292365939948922,0.11464964999999999
BG,-23.222546192010242,0.00286685
TSM,-23.169388600679408,-0.058103999999999996
PETZ,-23.09652561855794,-0.04736844
MVST,-22.92183826184243,0.0
ASTS,-22.913837687399862,0.007961738000000001
CVX,-22.78548362092796,0.011949099999999999
ALKM,-22.754422222792805,0.0
HYLN,-22.456840625147645,-0.0031055899999999997
UA,-22.172278832623704,0.011873400000000001
