ticker,sentiment change percent,price change percent
AREB,-51.22727272727274,-0.047386255
DLTR,-50.51875936167354,0.0026948872
TCRX,-50.0,0.017488098
AEHL,-50.0,0.056176443
ALKM,-49.99999999999994,0.0
UWMC,-49.895375567329694,0.0508475
EH,-48.88559213139263,-0.0032432145
SLB,-48.157859937720616,-0.00307597
AHPI,-47.86519547523195,-0.0061349635999999996
EL,-46.67800889311666,0.007264270000000001
SAVA,-46.4605407555023,-0.057254642999999994
SLF,-45.273631840796014,0.0124427
EURN,-45.182805518411065,0.00922042
AAT,-44.74020111453567,0.0161616
DNN,-44.16683136718012,0.0688592
CAAP,-43.6727354461677,-0.007168452
NAD,-43.61351204643202,0.0152365
LOCL,-43.1498925797389,0.0157233
GRBK,-43.04969145826569,0.0521206
TNP,-42.099129985558505,0.06577480000000001
ALEX,-41.72655946141457,0.011142
JD,-41.71275611675056,0.026938581
NOVN,-41.211911457359385,-0.012875525
DRCT,-40.79845442901776,-0.007751931
DVAX,-40.77541078358515,0.029388393999999998
LIFE,-40.13206966867101,0.007067131399999999
CNTX,-39.47351970420313,-0.028301861
RIBT,-39.189065667729,-0.15417915000000001
MDT,-38.56532720011404,0.0181615
DIDI,-38.439871562773895,0.0
RKT,-38.07978483281865,0.0339674
ABCB,-37.39530172581714,0.016426079
PTON,-37.07242053285418,-0.0054466440000000005
BCRX,-36.97118682826434,0.024574692
AEP,-36.415615608774196,0.020950536999999998
MPC,-36.34921766842327,0.0276123
CCJ,-34.676040178507805,0.038058999999999996
ILMN,-34.28560196127455,0.036233417999999996
AUY,-33.81725100780015,0.023655941
NNDM,-33.73273693640672,-0.012738917
AES,-32.98490458558811,0.022370267
GPS,-32.90669043289891,0.0303398
VCEL,-32.3087354503334,0.025416975
HYLN,-31.857403818536778,-0.0031055899999999997
SNAP,-31.053932836561028,0.0030464599999999995
PSFE,-30.956037439023998,0.0
K,-30.82186870807503,0.00616768
CRM,-30.057605372352135,0.0191469
AMZN,-29.86519721775266,0.031541274
DRMA,-29.630465888743696,-0.2108906
DD,-29.33062906995465,-0.014933460999999999
PLTR,-29.22234704686297,0.022050800000000002
OPEN,-28.962355252760187,0.08492571
DATS,-28.93451117800914,-0.00925925
LULU,-28.315805266327875,-0.033857822
AEI,-28.000927151038667,-0.028921435
NAT,-27.868852459016303,-0.0281691
APLE,-27.795506559649308,0.0116279
EBAY,-27.074371333572124,0.029277687
