ticker,sentiment change percent,price change percent
LULU,16052.967409952347,-0.033857822
AEI,9275.000000000095,-0.028921435
BATRA,6253.333333333335,0.02624254
FUL,6253.333333333335,0.00531473
SMSI,5420.0,-0.032388632
SOUN,5420.0,-0.033582146
CGEN,5420.0,0.037837799
USEG,5347.500000000001,-0.0028901705
GNPX,4900.0,-0.0071942379999999995
EPIX,4900.0,-0.10476195
BENE,4413.333333333334,-0.0009680764
OCUP,4150.000000000001,-0.015624986
LI,4148.185417658458,-0.015922751
CCO.TO,3964.9999999999986,0.030672579999999998
ITP,3899.999999999999,0.0117845
ELEV,3899.999999999999,0.028571486
JP,3899.999999999999,0.0
POWI,3400.000000000001,-0.065191298
RELI,3400.000000000001,0.004784684799999999
MFC,3400.000000000001,0.010963677
SY,3160.000000000001,0.05054275
XPO,3099.9999999999536,-0.00020760600000000002
NLST,3025.0,0.028124973999999997
EVBG,3025.0,0.038723555
ANF,3014.4444444444443,0.0153664
ISPO,2899.999999999998,0.0431965
NRXP,2899.999999999998,-0.063333406
TNP,2733.3333333333344,0.06577480000000001
PETZ,2524.9999999999995,-0.04736844
FR,2511.5555555555497,0.021272199999999998
SJR,2431.111111111111,0.01222
ELOX,2400.0,-0.063248515
AY,2320.7407407407914,0.053626885
PROG,2133.333333333334,-0.03470476
ABMD,2097.3333333333335,0.028483710000000002
MNDY,2039.9999999999998,0.054575386000000004
ABB,2017.7777777777785,-0.004489298
DATS,1899.9999999999995,-0.00925925
ABX.TO,1899.9999999999995,0.038005261
ACXP,1899.9999999999995,-0.010554079999999999
SNGX,1899.9999999999995,-0.032000043
CPRI,1899.9999999999995,0.00536458
ACCO,1899.9999999999995,0.00612557
RA,1816.6666666666665,0.0016277145000000001
CHGG,1775.0,0.019701800000000002
VTNR,1719.3069306930656,0.019011388
SLF,1650.0000000000005,0.0124427
SAVA,1551.4679115545366,-0.057254642999999994
BAB,1434.9999999999998,0.003246759
EAT,1341.3194444444443,0.0249659
RETA,1177.7777777777776,0.0016453156999999999
CAAP,1170.666666666666,-0.007168452
BBI,1166.666666666671,-0.22222225
NOVN,1152.9166666666658,-0.012875525
BPOP,1150.0,0.019758178
DOLE,1150.0,0.048463335
DWAC,1118.3258569128136,0.0016556671
DRCT,1099.9999999999961,-0.007751931
DARE,1025.0000000000005,-0.032520294
BITF,1019.7476604278082,-0.017857125
DAVE,900.0000000000009,0.0026155198
ALKM,900.0000000000009,0.0
KSCP,900.0000000000009,0.0066666603
ZNGA,899.9999999999986,-0.02035929
AAV.TO,889.9999999999999,0.08624994
WES,844.9999999999995,0.00863846
FCF,833.7828485961966,0.020864363
ARRY,774.9999999999991,0.0072661144
DRUG,758.506944444446,-0.026000926
VAC,587.5000000000009,0.035542199999999996
LGVN,555.6058320764203,0.0016863792999999999
EURN,529.3333333333355,0.00922042
VMW,517.6666666666661,0.000701827
TSN,508.484825257683,-0.00941201
CHWY,432.2690403255643,0.0711405
INDO,420.2499999999997,-0.042748100000000004
STEM,411.6896097405828,-0.0013966100000000002
TIVC,410.8333333333337,-0.015384660999999999
VRPX,400.00000000000045,-0.011904751
BNS.TO,352.380952380953,-0.016474104
GGB,338.4999999999997,-0.018648
IBIO,321.82631620995414,-0.0151515
AABB,307.34199134199105,-0.0156
PTON,302.52174488209647,-0.0054466440000000005
BCE,284.89393939393915,0.0136234
PAA,282.9821428571422,0.028513308
COCP,278.5286569717707,-0.03658533
SF,274.9999999999997,-0.000357024
EL,236.04135893648527,0.007264270000000001
ALEX,217.33333333333132,0.011142
BCRX,216.66666666666657,0.024574692
SKLZ,215.94296824368092,0.016129
BLD,213.62837587865343,0.047738699999999995
METX,213.04347826086953,-0.014285702
ZOM,202.36468163575202,-0.0558837
BG,201.97222222222257,0.00286685
CVNA,186.39262737558337,-0.0314437
VXRT,184.62639540475894,0.07142857600000001
ES,180.48293216640533,0.031727242
CNQ.TO,180.14285714285768,0.043516006
OCX,176.00000000000006,-0.053017659999999994
CLF,175.23796967699363,0.0253741
HIMX,170.00000000000037,-0.033422458
SHOP.TO,168.99999999999923,0.0029835635
