ticker,sentiment change percent,price change percent
GLSI,93.08635324607278,0.05785121
GEVO,92.77948934624422,0.0042553154
SHOP,91.64489336177564,0.0054417400000000005
ACHC,91.26278701639107,0.05840610500000001
APDN,91.10207940132251,-0.04181892
ANF,89.96885659202125,0.0153664
NKLA,88.97405581358207,-0.008403453
WKHS,88.50991869621039,0.0
GOOS,87.99999999999977,-0.021099448
AXSM,87.39946876680462,0.06109661
CHPT,86.86868290022909,-0.07304602
UPWK,85.95609859658542,0.073017416
LGVN,85.72023892207241,0.0016863792999999999
FUBO,84.50411823952028,0.0
AC.TO,83.14893617021268,0.008728141
USEG,82.670221149171,-0.0028901705
ATER,82.32035172562829,0.00925925
AQB,82.28571428571432,-0.093567295
SOLO,81.86478797367116,-0.051851892
GOOGL,81.40071882535184,-0.0020695142
