ticker,sentiment change percent,price change percent
CCU,-51.1805593302218,-0.007917686
JAKK,-51.03571329137411,0.03554501
GTEC,-50.96697556686549,0.012345607000000001
CGEN,-50.92732030952347,0.037837799
KODK,-48.84002377351357,0.0
ACCO,-48.571261132167585,0.00612557
EVGO,-48.066097030667706,-0.06322797
WOLF,-47.990187647803104,-0.00520097
ELOX,-47.83458854615373,-0.063248515
CNR.TO,-47.50341419704475,0.00766628
ALEX,-47.374711036914604,0.011142
TNP,-47.25677998269975,0.06577480000000001
ORGN,-46.92548585652353,-0.019531231
IMMR,-45.82072436524801,0.0037453148000000003
FSV.TO,-45.30874218374211,0.004995509
FTS.TO,-45.30417031283267,-0.005094455
IINN,-45.2272194066786,-0.01515159
FDMT,-45.19623880410617,-0.0028653267
PPGH,-44.76153654402749,0.23689316000000002
FCF,-44.39282899036512,0.020864363
BNS.TO,-44.33373269156522,-0.016474104
PTRA,-43.81528546982828,-0.002155119
RIG,-43.521846454397085,0.0
NA.TO,-43.07132174417356,0.0091156226
MRAI,-42.76263529307006,0.023784904
NTRB,-42.265535648988276,-0.0072993207000000004
CCO.TO,-41.52409107683119,0.030672579999999998
BCRX,-41.31930268571764,0.024574692
GOCO,-41.025593329497866,0.020739307
ACY,-40.334987830869686,-0.0466926
YANG,-40.22839527496418,-0.0036529600000000002
NRXP,-40.14503822461843,-0.063333406
MSTR,-39.902103665124244,0.015033482
SLF,-39.54891972373581,0.0124427
LKNCY,-39.312864064557665,0.029268265
HIMX,-39.04295209071069,-0.033422458
CASH,-38.3742594399221,0.050426710000000007
PAA,-38.27608721476462,0.028513308
KPLT,-38.05847516739435,0.028037355
LOCL,-38.014844419047066,0.0157233
TWTR,-37.719959053423494,0.022465899999999997
K.TO,-37.48976810848718,0.030567658
STZ,-37.2804791282482,0.010169033999999999
ASG,-37.20743100380043,0.0171526
GRA,-37.06033757183115,0.0
TALK,-37.057149705079695,0.02352939
SEV,-36.99257111801313,0.0
APPS,-36.7835526789349,-0.016027404999999998
MTEX,-36.314670572724694,-0.0014053665
MVST,-36.29310743404972,0.0
GUD.TO,-35.45996481855494,0.011235944
G,-35.13777088644178,0.01322
DRUG,-35.0675946487474,-0.026000926
NAK,-34.21214390615182,0.0138143
COIN,-33.8376367989547,0.042960450000000004
NINE,-33.37565409798374,-0.0037735800000000003
AAP,-33.34796628629441,0.00317756
EPIX,-32.93482999081658,-0.10476195
YCBD,-32.729452944536284,-0.023171300000000002
SOS,-31.608859566349913,-0.09329140000000001
REAL,-31.591864234347877,-0.0080321205
DAVE,-31.22304833292088,0.0026155198
AEHR,-31.084525218090185,-0.074666657
EAT,-31.034793468061718,0.0249659
AAAU,-31.010887367938544,-0.0005574260000000001
SI,-30.680252946595942,-0.00915371
POW.TO,-30.671399934018282,0.0051329106
VIAC,-30.641654260943984,-0.17810507
ALLR,-30.279588795140842,-0.01515159
BFRI,-30.166487882848415,-0.032258098
SPI,-30.120878620571133,-0.028901775
AA,-30.085748982622505,-0.0175516
WERN,-29.085056945688304,0.012236427999999999
TCRX,-29.052258810979836,0.017488098
UWMC,-29.045973842339066,0.0508475
OCX,-28.659973917684457,-0.053017659999999994
H,-28.60377323536849,0.0170477
AMZN,-28.308556556791466,0.031541274
AGQ,-28.239845940409115,-0.039640348
INDO,-28.15181820939371,-0.042748100000000004
ACWV,-28.097942223981022,0.013439118000000002
ANF,-27.973613785378713,0.0153664
BKKT,-27.836414292652822,0.033333416
SLBG,-27.68564768564771,-0.0624312
BKR,-27.674951013090478,0.007620343000000001
APPH,-27.4477883873951,0.045845294
AES,-27.162983645003102,0.022370267
AMJ,-27.123494949321504,0.0116034
AACQ,-26.99999999999998,0.033092008
PVAC,-26.979536395822723,-0.0303606
VVV,-26.87208052615242,0.0166493
SENS,-26.854444624367837,-0.00970873
AQST,-26.671180806805694,-0.015317312000000001
GNUS,-25.977391608896873,-0.0594452
AL,-25.807215018384344,0.00329048
HBAN,-25.518116487377984,0.005818841
SNGX,-25.36317482368079,-0.032000043
Z,-25.212835565397008,0.060472383
KALV,-25.152628592259806,0.006097506999999999
AQB,-24.78795439958801,-0.093567295
CM.TO,-24.49868477756959,0.0015997808
MRU.TO,-24.31459722663275,0.008973842
EA,-24.28225193468725,0.008877943000000001
JACK,-24.186273095436228,0.031573322
D,-24.035360401195504,0.017917559
ABEV,-23.99078465497747,0.0199203
PHIL,-23.739015448760014,0.0
IMRN,-23.682878111110927,0.008968601
FF,-23.587988947167872,0.010989
S,-23.482305301973593,0.0064294700000000005
BEST,-23.422609997000997,0.0
CNTX,-23.413275569102467,-0.028301861
NAT,-23.30184341395861,-0.0281691
AEP,-23.19556907237601,0.020950536999999998
AEM.TO,-23.126067998191147,0.039884632
GOEV,-23.043921645184117,0.016216199
SF,-22.980740959053648,-0.000357024
GNPX,-22.602776912606735,-0.0071942379999999995
SD,-22.40166999105696,0.015954053
AUR,-22.233377587984503,0.02617805
QQQ,-22.138457421318225,0.006600564
ASTI,-22.116111704585826,-0.034782577
KTTA,-22.085817178838894,-0.0099009806
EVBG,-22.0634455908298,0.038723555
SOLO,-21.727921306579677,-0.051851892
ANY,-21.574365592467515,0.020903344
ISIG,-21.542143035715043,-0.006535972399999999
XPO,-21.461506144949183,-0.00020760600000000002
PM,-21.36507234182117,0.00992509
BITF,-21.08180324716782,-0.017857125
IONQ,-20.854087356807394,0.0022830483
LOV,-20.800224374759445,-0.00940438
GGB,-20.77770291498937,-0.018648
ENB.TO,-20.727675205578688,0.0032192647
APDN,-20.665728600284304,-0.04181892
VINE,-20.51301645478659,0.0376344
GLSI,-20.430805294395814,0.05785121
LOVE,-20.049574442953467,0.034545480999999996
WAVE,-19.146565412638527,0.04009436
SPY,-18.985590904100324,0.010576499999999999
ROSE,-18.97791168232662,0.0029969764
OCGN,-18.768444913386283,0.06607934
T,-18.0729554505908,0.0166985
ACA,-17.732733582666217,-0.00258451
PPSI,-17.5278575830225,0.024390304
UA,-17.287437883155288,0.011873400000000001
ALPP,-17.131454686447654,-0.017054322
CAAP,-16.825585762461525,-0.007168452
BUD,-16.7471172737761,0.02094534
TRT,-16.697262904788513,-0.03
