ticker,sentiment change percent,price change percent
SHOP.TO,2948.9040559844584,0.0029835635
L.TO,2501.1267605633834,0.002842638
JAGX,2169.332145704055,0.048299326999999996
KL.TO,1941.9696969696965,0.020739186
CNR.TO,1755.8333333333323,0.00766628
ISBC,1455.5555555555568,-0.024613247
SIDU,1443.17135646866,-0.06060608
K.TO,1375.864197530865,0.030567658
PUGE,1356.6295957129282,0.0
KZIA,1124.547522438788,-0.0023866894999999997
CCL,1092.3893127937004,0.0196532
ACB.TO,1079.0153846153892,-0.020588284
GUD.TO,890.6250000000006,0.011235944
KTRA,883.6873789514922,-0.08273382
SLBG,841.9294117647066,-0.0624312
BNS.TO,828.4226190476197,-0.016474104
ANF,726.5649751546047,0.0153664
META,698.0396807749979,-0.007565899
WPM.TO,687.0666666666671,0.036006858
G,677.8672491475609,0.01322
FCF,619.2698719759161,0.020864363
FNV.TO,610.8333333333338,0.040042514999999994
SLI,418.0819633016098,0.0
AGQ,409.8716615695767,-0.039640348
TA.TO,400.00000000000153,0.015656945
BBAX,380.2831142568236,-0.00398403
ALEX,373.15068620595946,0.011142
AFYA,357.0776306341833,-0.0020100003
CAAP,357.02918402781665,-0.007168452
SBEA,340.65387348969426,0.0
BCE.TO,324.47742568079514,0.0037932329999999996
BATRA,320.3432663569386,0.02624254
PLAG,295.5326004521403,0.007215549999999999
SY,291.47253428439365,0.05054275
AIHS,266.7602825380313,-0.08470586000000001
ATRA,256.7179884884295,0.06546858
CRDF,252.1234637997177,0.059090853
KODK,243.88125903818093,0.0
FUL,240.32845284655332,0.00531473
ABUS,219.5416327925361,0.0332103
LOCL,213.7350868225082,0.0157233
EPRT,211.43936632857447,0.027919980999999996
OCUP,210.8377398190668,-0.015624986
BENE,209.18665336194806,-0.0009680764
SLF,203.8911530543806,0.0124427
MFC.TO,193.83647582391364,0.016577098
BCYC,190.99248604820568,0.04231222
CCU,184.47940244862053,-0.007917686
AMRN,169.98924606703974,-0.033557017
XPO,168.1709897874835,-0.00020760600000000002
MGTX,166.18364263919915,0.0
SPI,164.46169277755374,-0.028901775
WSBC,160.3947499683636,0.017029358
ACXP,148.66364676533027,-0.010554079999999999
VINE,145.1045369079095,0.0376344
TNP,137.16327140594294,0.06577480000000001
TS,132.70435734891004,-0.007006630000000001
WSR,131.7215823575745,0.0112045
AREB,128.35169172319465,-0.047386255
GLSI,123.13673389666988,0.05785121
NOV,122.0135859974553,-0.0005913796
NTR.TO,121.11111111111069,-0.0012682165000000001
FVRR,115.95878154096715,0.0157023
TIGR,108.093247528461,-0.0042462805
VCEL,106.41038219715249,0.025416975
SESN,106.24186130478006,-0.014190524
FDMT,103.24225400012072,-0.0028653267
GAB,102.10132025397259,0.016393427000000002
JACK,101.6262007219145,0.031573322
POWI,98.00954437054854,-0.065191298
KRYS,94.94248640201207,0.027566210999999997
BKR,94.08609699171635,0.007620343000000001
AEHR,92.61285756914613,-0.074666657
ROOT,91.98596610675418,-0.008403453
M,91.63099256815705,-0.019104799999999998
NAD,90.66426715140787,0.0152365
RETA,85.03495520476592,0.0016453156999999999
BMO,84.93846460678832,0.0083186346
BTAI,84.82715615127951,0.08106066
PACB,84.66028905815257,0.011312151999999999
AMJ,80.4932194392158,0.0116034
ACCO,80.46284327243518,0.00612557
DNN,75.90967808291444,0.0688592
ISPO,75.43742806782635,0.0431965
MARPS,74.52865518436143,-0.007999992000000001
CSU.TO,74.3563998126197,0.0022241178
KTTA,72.02782214299894,-0.0099009806
EURN,71.52769838281672,0.00922042
LSPD,71.38515266456264,0.0183856
FRTA,70.7729468599033,0.0
WAVE,70.36579505398848,0.04009436
KPLT,70.03320683490675,0.028037355
ERIC,66.9863585766123,0.0040540179999999995
USIO,65.11661030189464,-0.012345667
INDP,64.86269686287409,0.19923382
AAP,64.20778281614685,0.00317756
PCOR,63.19914381362468,0.0149813
AAT,63.17722024199342,0.0161616
TWTR,62.91061539125921,0.022465899999999997
GOOS,61.87106163260581,-0.021099448
MKD,61.80878304553501,0.01051698
CSCW,61.78537155378383,-0.060377316
FF,61.46298999367408,0.010989
AQST,61.26554083482847,-0.015317312000000001
SAP.TO,60.77608542993423,-0.0003562604
CUBV,58.54918411332235,0.0
IMMX,57.279664048688495,0.0
U,57.199159171090194,0.0195546
VAC,56.16158705619807,0.035542199999999996
IMO.TO,52.02380952380912,0.011865543999999999
BLD,51.5599418798572,0.047738699999999995
EH,51.47274972563511,-0.0032432145
APVO,51.00353385659426,0.0
D,50.01893088861862,0.017917559
PHUN,49.5076902143071,-0.027777859999999998
IJR,49.02393149822446,0.009414510000000001
FERN,48.54952668742245,0.0
ABBV,48.51659900130079,0.00417863
MQ,48.23157431797232,0.03945754
QSR.TO,48.02631578947374,0.017035750000000002
STRN,47.918904707710055,0.0
RELI,47.30642788262518,0.004784684799999999
PETV,47.244915301687975,0.15189875
MIRO,46.6069529387819,-0.18045115
DVAX,46.58671090867512,0.029388393999999998
FORD,46.568754228782325,0.0405405
CMMB,46.392228673615655,-0.10270272999999999
SST,45.75542089789084,0.024390299999999997
CPRI,45.73640700143056,0.00536458
AEI,45.57960263207785,-0.028921435
NINE,44.2271983338036,-0.0037735800000000003
RA,44.00868745881827,0.0016277145000000001
XSPA,43.703115360837195,0.011440984000000001
BLI,43.299796599863384,0.09859159999999999
DISCK,43.00957771005673,0.058058934000000006
MBRX,41.841582060874714,0.013793089000000001
AB,41.294282448235855,0.013708506
GOOD,40.371854598613076,0.0053078760000000004
ES,40.290433368893,0.031727242
RNG,39.2359247793308,0.0568313
GOCO,38.95561319178598,0.020739307
LMT,38.58265049149088,0.00827983
NRXP,38.43243758081154,-0.063333406
APPH,37.63639855555774,0.045845294
NOVN,37.551229272267015,-0.012875525
SLAB,37.39274267189971,-0.08436743
ARCH,36.4258056267563,0.0049619600000000005
BCRX,36.39242073559086,0.024574692
VMW,36.104761620028405,0.000701827
CAPR,36.01391038228583,0.054441276
AY,35.91576769577014,0.053626885
HTBX,35.90700261775781,0.00421949
NWBO,35.79209626035072,0.008095257
BKKT,35.67694656634674,0.033333416
VXX,35.64968255447039,-0.0233968
AEP,35.318881846284626,0.020950536999999998
CWI,35.18915539919239,-0.0008410621
PTON,35.08465222847934,-0.0054466440000000005
SPOT,34.46629548732372,0.039326400000000004
AABB,34.16594614533164,-0.0156
HNDL,34.14428576070716,0.017961111999999998
ABT,34.047861410457834,0.014450066
GGPI,33.92879773118731,0.0
CB,33.500453576326095,0.0068165445000000005
CCAC,33.33333333333333,-0.0498652
CLNE,32.62115183614718,0.020089318999999998
USEG,31.845283475364084,-0.0028901705
PALT,31.511316119363265,-0.029850717000000002
PAA,31.375350160756497,0.028513308
NLST,30.720373258696434,0.028124973999999997
OCGN,30.62351870566442,0.06607934
PFE,30.60346189043779,-0.00228875
GGB,30.375114712529204,-0.018648
AFMD,30.30133185257835,0.01444042
IBIO,29.196367693030687,-0.0151515
OOMA,28.84523109047137,0.010979699999999998
ISIG,28.674121171252075,-0.006535972399999999
SBFM,27.846226918435125,0.0555555
AAAU,26.90936493865983,-0.0005574260000000001
BRLT,26.795934012687006,-0.048421054000000005
BPOP,25.28331177971721,0.019758178
ARKF,25.076859747134762,0.0232408
H,24.957849859117466,0.0170477
GOEV,24.414653588438327,0.016216199
SKLZ,24.082641743098442,0.016129
ABG,23.968203099751896,0.0232668
GIII,23.301149585543122,-0.010874904000000001
AHPI,22.740559160881958,-0.0061349635999999996
EVBG,22.496442166993937,0.038723555
DDOG,21.853547222876422,0.061003833
PM,21.79234985765892,0.00992509
CHGG,21.703074038541594,0.019701800000000002
CGEN,21.443428233892625,0.037837799
GNPX,21.40897836770708,-0.0071942379999999995
AVGO,20.56540247876719,-0.016405593
VVV,20.23920116269069,0.0166493
IMGN,20.009148285856384,0.024444473
INO,19.737134835847957,0.09248553
BABA,19.607212383311754,0.0204082
RDFN,19.443893219173034,0.08737866999999999
